"","id","slug","avg","num","date"
"1276",1276,"tj/n",1132.63,19,"2015-05-01 00:00:00"
"1277",1277,"tj/n",409.375,8,"2015-06-01 00:00:00"
"1278",1278,"tj/n",2173.29,7,"2015-07-01 00:00:00"
"1279",1279,"tj/n",2799.4,5,"2015-08-01 00:00:00"
"1280",1280,"tj/n",4602.75,4,"2015-09-01 00:00:00"
"1281",1281,"tj/n",3396.44,9,"2015-10-01 00:00:00"
"1282",1282,"tj/n",207.4,5,"2015-11-01 00:00:00"
"1283",1283,"tj/n",84.6667,3,"2015-12-01 00:00:00"
"1284",1284,"tj/n",0,2,"2016-01-01 00:00:00"
"1285",1285,"tj/n",5415,2,"2016-02-01 00:00:00"
"1286",1286,"tj/n",2817,5,"2016-03-01 00:00:00"
"1287",1287,"tj/n",1633.67,3,"2016-04-01 00:00:00"
"1288",1288,"tj/n",NA,0,"2016-05-01 00:00:00"
"1289",1289,"tj/n",68,1,"2016-06-01 00:00:00"
"1290",1290,"tj/n",30.7143,7,"2016-07-01 00:00:00"
"1291",1291,"tj/n",807.5,2,"2016-08-01 00:00:00"
"1292",1292,"tj/n",813.5,4,"2016-09-01 00:00:00"
"1293",1293,"tojocky/node-printer",NA,0,"2014-05-01 00:00:00"
"1294",1294,"tojocky/node-printer",100.5,8,"2014-06-01 00:00:00"
"1295",1295,"tojocky/node-printer",350.75,4,"2014-07-01 00:00:00"
"1296",1296,"tojocky/node-printer",770.4,5,"2014-08-01 00:00:00"
"1297",1297,"tojocky/node-printer",38,2,"2014-09-01 00:00:00"
"1298",1298,"tojocky/node-printer",244,1,"2014-10-01 00:00:00"
"1299",1299,"tojocky/node-printer",1396.5,2,"2014-11-01 00:00:00"
"1300",1300,"tojocky/node-printer",192,2,"2014-12-01 00:00:00"
"1301",1301,"tojocky/node-printer",142.5,8,"2015-01-01 00:00:00"
"1302",1302,"tojocky/node-printer",211.143,7,"2015-02-01 00:00:00"
"1303",1303,"tojocky/node-printer",43,16,"2015-03-01 00:00:00"
"1304",1304,"tojocky/node-printer",1103.25,4,"2015-04-01 00:00:00"
"1305",1305,"tojocky/node-printer",69,1,"2015-05-01 00:00:00"
"1306",1306,"tojocky/node-printer",0,1,"2015-06-01 00:00:00"
"1307",1307,"tojocky/node-printer",1507,1,"2015-07-01 00:00:00"
"1308",1308,"tojocky/node-printer",1084,3,"2015-08-01 00:00:00"
"1309",1309,"tojocky/node-printer",192.9,10,"2015-09-01 00:00:00"
"1310",1310,"tojocky/node-printer",4260.43,7,"2015-10-01 00:00:00"
"1311",1311,"tojocky/node-printer",NA,0,"2015-11-01 00:00:00"
"1312",1312,"uxsolutions/bootstrap-datepicker",5077,1,"2012-07-01 00:00:00"
"1313",1313,"uxsolutions/bootstrap-datepicker",35020,1,"2012-08-01 00:00:00"
"1314",1314,"uxsolutions/bootstrap-datepicker",9273.75,4,"2012-09-01 00:00:00"
"1315",1315,"uxsolutions/bootstrap-datepicker",12002,3,"2012-10-01 00:00:00"
"1316",1316,"uxsolutions/bootstrap-datepicker",188,1,"2012-11-01 00:00:00"
"1317",1317,"uxsolutions/bootstrap-datepicker",0,1,"2012-12-01 00:00:00"
"1318",1318,"uxsolutions/bootstrap-datepicker",11385.5,2,"2013-01-01 00:00:00"
"1319",1319,"uxsolutions/bootstrap-datepicker",NA,0,"2013-02-01 00:00:00"
"1320",1320,"uxsolutions/bootstrap-datepicker",22581,1,"2013-03-01 00:00:00"
"1321",1321,"uxsolutions/bootstrap-datepicker",14087.5,2,"2013-04-01 00:00:00"
"1322",1322,"uxsolutions/bootstrap-datepicker",10553.2,4,"2013-05-01 00:00:00"
"1323",1323,"uxsolutions/bootstrap-datepicker",7475,3,"2013-06-01 00:00:00"
"1324",1324,"uxsolutions/bootstrap-datepicker",632.333,3,"2013-07-01 00:00:00"
"1325",1325,"uxsolutions/bootstrap-datepicker",7720.6,5,"2013-08-01 00:00:00"
"1326",1326,"uxsolutions/bootstrap-datepicker",9087.33,3,"2013-09-01 00:00:00"
"1327",1327,"uxsolutions/bootstrap-datepicker",NA,0,"2013-10-01 00:00:00"
"1328",1328,"uxsolutions/bootstrap-datepicker",12349.2,4,"2013-11-01 00:00:00"
"1329",1329,"uxsolutions/bootstrap-datepicker",5643,3,"2013-12-01 00:00:00"
"1330",1330,"uxsolutions/bootstrap-datepicker",13132.5,4,"2014-01-01 00:00:00"
"1331",1331,"webpack-contrib/extract-text-webpack-plugin",1508,1,"2016-04-01 00:00:00"
"1332",1332,"webpack-contrib/extract-text-webpack-plugin",8720.25,4,"2016-05-01 00:00:00"
"1333",1333,"webpack-contrib/extract-text-webpack-plugin",394,1,"2016-06-01 00:00:00"
"1334",1334,"webpack-contrib/extract-text-webpack-plugin",6655,2,"2016-07-01 00:00:00"
"1335",1335,"webpack-contrib/extract-text-webpack-plugin",4938.2,5,"2016-08-01 00:00:00"
"1336",1336,"webpack-contrib/extract-text-webpack-plugin",5017.33,6,"2016-09-01 00:00:00"
"1337",1337,"webpack-contrib/extract-text-webpack-plugin",4308.5,4,"2016-10-01 00:00:00"
"1338",1338,"webpack-contrib/extract-text-webpack-plugin",3432.67,6,"2016-11-01 00:00:00"
"1339",1339,"webpack-contrib/extract-text-webpack-plugin",1657.33,3,"2016-12-01 00:00:00"
"1340",1340,"webpack-contrib/extract-text-webpack-plugin",1676.33,12,"2017-01-01 00:00:00"
"1341",1341,"webpack-contrib/extract-text-webpack-plugin",1944.27,11,"2017-02-01 00:00:00"
"1342",1342,"webpack-contrib/extract-text-webpack-plugin",1380.25,12,"2017-03-01 00:00:00"
"1343",1343,"webpack-contrib/extract-text-webpack-plugin",553.2,20,"2017-04-01 00:00:00"
"1344",1344,"webpack-contrib/extract-text-webpack-plugin",301.538,26,"2017-05-01 00:00:00"
"1345",1345,"webpack-contrib/extract-text-webpack-plugin",131.412,34,"2017-06-01 00:00:00"
"1346",1346,"webpack-contrib/extract-text-webpack-plugin",49.1429,21,"2017-07-01 00:00:00"
"1347",1347,"webpack-contrib/extract-text-webpack-plugin",29.9,10,"2017-08-01 00:00:00"
"1348",1348,"webpack-contrib/extract-text-webpack-plugin",NA,0,"2017-09-01 00:00:00"
"1349",1349,"webpack-contrib/extract-text-webpack-plugin",NA,0,"2017-10-01 00:00:00"
"1350",1350,"webpack/file-loader",10616,2,"2016-04-01 00:00:00"
"1351",1351,"webpack/file-loader",10207,1,"2016-05-01 00:00:00"
"1352",1352,"webpack/file-loader",9530,1,"2016-06-01 00:00:00"
"1353",1353,"webpack/file-loader",5065,2,"2016-07-01 00:00:00"
"1354",1354,"webpack/file-loader",7874.5,2,"2016-08-01 00:00:00"
"1355",1355,"webpack/file-loader",7387,1,"2016-09-01 00:00:00"
"1356",1356,"webpack/file-loader",6308.8,5,"2016-10-01 00:00:00"
"1357",1357,"webpack/file-loader",4921.5,2,"2016-11-01 00:00:00"
"1358",1358,"webpack/file-loader",4818,2,"2016-12-01 00:00:00"
"1359",1359,"webpack/file-loader",3332.5,2,"2017-01-01 00:00:00"
"1360",1360,"webpack/file-loader",2023.5,4,"2017-02-01 00:00:00"
"1361",1361,"webpack/file-loader",2277.12,8,"2017-03-01 00:00:00"
"1362",1362,"webpack/file-loader",746.071,14,"2017-04-01 00:00:00"
"1363",1363,"webpack/file-loader",659.4,5,"2017-05-01 00:00:00"
"1364",1364,"webpack/file-loader",189.5,10,"2017-06-01 00:00:00"
"1365",1365,"webpack/file-loader",2.5,2,"2017-07-01 00:00:00"
"1366",1366,"webpack/file-loader",13.3333,3,"2017-08-01 00:00:00"
"1367",1367,"webpack/file-loader",NA,0,"2017-09-01 00:00:00"
"1368",1368,"webpack/file-loader",NA,0,"2017-10-01 00:00:00"
"1369",1369,"webpack/html-loader",2063,4,"2015-12-01 00:00:00"
"1370",1370,"webpack/html-loader",3736,3,"2016-01-01 00:00:00"
"1371",1371,"webpack/html-loader",4302.25,4,"2016-02-01 00:00:00"
"1372",1372,"webpack/html-loader",2358,2,"2016-03-01 00:00:00"
"1373",1373,"webpack/html-loader",3509,2,"2016-04-01 00:00:00"
"1374",1374,"webpack/html-loader",3399.5,2,"2016-05-01 00:00:00"
"1375",1375,"webpack/html-loader",6184,1,"2016-06-01 00:00:00"
"1376",1376,"webpack/html-loader",55.1667,12,"2016-07-01 00:00:00"
"1377",1377,"webpack/html-loader",182,3,"2016-08-01 00:00:00"
"1378",1378,"webpack/html-loader",994.2,5,"2016-09-01 00:00:00"
"1379",1379,"webpack/html-loader",1447.67,3,"2016-10-01 00:00:00"
"1380",1380,"webpack/html-loader",1183.38,8,"2016-11-01 00:00:00"
"1381",1381,"webpack/html-loader",944,2,"2016-12-01 00:00:00"
"1382",1382,"webpack/html-loader",0,1,"2017-01-01 00:00:00"
"1383",1383,"webpack/html-loader",84.6,5,"2017-02-01 00:00:00"
"1384",1384,"webpack/html-loader",162.25,4,"2017-03-01 00:00:00"
"1385",1385,"webpack/html-loader",1,1,"2017-04-01 00:00:00"
"1386",1386,"webpack/html-loader",0,1,"2017-05-01 00:00:00"
"1387",1387,"webpack/html-loader",288,1,"2017-06-01 00:00:00"
"1388",1388,"webpack/karma-webpack",3193.83,6,"2015-11-01 00:00:00"
"1389",1389,"webpack/karma-webpack",6152.5,4,"2015-12-01 00:00:00"
"1390",1390,"webpack/karma-webpack",3078,3,"2016-01-01 00:00:00"
"1391",1391,"webpack/karma-webpack",1695.67,3,"2016-02-01 00:00:00"
"1392",1392,"webpack/karma-webpack",2967.75,4,"2016-03-01 00:00:00"
"1393",1393,"webpack/karma-webpack",2557.67,3,"2016-04-01 00:00:00"
"1394",1394,"webpack/karma-webpack",1782.33,6,"2016-05-01 00:00:00"
"1395",1395,"webpack/karma-webpack",1024,4,"2016-06-01 00:00:00"
"1396",1396,"webpack/karma-webpack",380.045,22,"2016-07-01 00:00:00"
"1397",1397,"webpack/karma-webpack",185.071,14,"2016-08-01 00:00:00"
"1398",1398,"webpack/karma-webpack",698,3,"2016-09-01 00:00:00"
"1399",1399,"webpack/karma-webpack",285.333,3,"2016-10-01 00:00:00"
"1400",1400,"webpack/karma-webpack",216,2,"2016-11-01 00:00:00"
"1401",1401,"webpack/karma-webpack",243.5,4,"2016-12-01 00:00:00"
"1402",1402,"webpack/karma-webpack",94.9091,22,"2017-01-01 00:00:00"
"1403",1403,"webpack/karma-webpack",458.429,7,"2017-02-01 00:00:00"
"1404",1404,"webpack/karma-webpack",53,4,"2017-03-01 00:00:00"
"1405",1405,"webpack/karma-webpack",NA,0,"2017-04-01 00:00:00"
"1406",1406,"webpack/karma-webpack",NA,0,"2017-05-01 00:00:00"
"1407",1407,"webpack/webpack-dev-server",6131,3,"2015-12-01 00:00:00"
"1408",1408,"webpack/webpack-dev-server",5301.2,5,"2016-01-01 00:00:00"
"1409",1409,"webpack/webpack-dev-server",911.5,2,"2016-02-01 00:00:00"
"1410",1410,"webpack/webpack-dev-server",4204.5,2,"2016-03-01 00:00:00"
"1411",1411,"webpack/webpack-dev-server",3035.5,2,"2016-04-01 00:00:00"
"1412",1412,"webpack/webpack-dev-server",1916.67,3,"2016-05-01 00:00:00"
"1413",1413,"webpack/webpack-dev-server",NA,0,"2016-06-01 00:00:00"
"1414",1414,"webpack/webpack-dev-server",923,3,"2016-07-01 00:00:00"
"1415",1415,"webpack/webpack-dev-server",1218.8,5,"2016-08-01 00:00:00"
"1416",1416,"webpack/webpack-dev-server",2.5,2,"2016-09-01 00:00:00"
"1417",1417,"webpack/webpack-dev-server",NA,0,"2016-10-01 00:00:00"
"1418",1418,"webpack/webpack-dev-server",NA,0,"2016-11-01 00:00:00"
"1419",1419,"webpack/webpack-dev-server",272,2,"2016-12-01 00:00:00"
"1420",1420,"webpack/webpack-dev-server",3374.38,8,"2017-01-01 00:00:00"
"1421",1421,"webpack/webpack-dev-server",3705.5,10,"2017-02-01 00:00:00"
"1422",1422,"webpack/webpack-dev-server",2440.57,14,"2017-03-01 00:00:00"
"1423",1423,"webpack/webpack-dev-server",1460.89,27,"2017-04-01 00:00:00"
"1424",1424,"webpack/webpack-dev-server",1259.04,26,"2017-05-01 00:00:00"
"1425",1425,"webpack/webpack-dev-server",735.829,35,"2017-06-01 00:00:00"
"1426",1426,"wprl/baucis",8384.33,3,"2013-12-01 00:00:00"
"1427",1427,"wprl/baucis",954.667,3,"2014-01-01 00:00:00"
"1428",1428,"wprl/baucis",10724,1,"2014-02-01 00:00:00"
"1429",1429,"wprl/baucis",11439.5,2,"2014-03-01 00:00:00"
"1430",1430,"wprl/baucis",10574.9,7,"2014-04-01 00:00:00"
"1431",1431,"wprl/baucis",5726,7,"2014-05-01 00:00:00"
"1432",1432,"wprl/baucis",1271.67,9,"2014-06-01 00:00:00"
"1433",1433,"wprl/baucis",2496.5,4,"2014-07-01 00:00:00"
"1434",1434,"wprl/baucis",5131.17,6,"2014-08-01 00:00:00"
"1435",1435,"wprl/baucis",4293.4,5,"2014-09-01 00:00:00"
"1436",1436,"wprl/baucis",3,2,"2014-10-01 00:00:00"
"1437",1437,"wprl/baucis",1389,3,"2014-11-01 00:00:00"
"1438",1438,"wprl/baucis",18.5,2,"2014-12-01 00:00:00"
"1439",1439,"wprl/baucis",513,4,"2015-01-01 00:00:00"
"1440",1440,"wprl/baucis",812.333,6,"2015-02-01 00:00:00"
"1441",1441,"wprl/baucis",315.111,9,"2015-03-01 00:00:00"
"1442",1442,"wprl/baucis",316.1,10,"2015-04-01 00:00:00"
"1443",1443,"wprl/baucis",2185.7,10,"2015-05-01 00:00:00"
"1444",1444,"wprl/baucis",2429.92,12,"2015-06-01 00:00:00"
