"X","slug","num","lat","id","name","latest","num_maintainers","modified","created","license","readme","revisions","downloads","num_badges","stars","active_age","age","dependents","pr_makers","size","forks","contributors","num_prs","num_issues","commits","all_downloads","yearly_downloads","num_tools","dependencies","ght_age","hasBadge","hasQABadge","hasCovBadge","hasCIBadge","hasDepMgrBadge","hasInfoBadge","hasPopularityBadge","hasSupportBadge","hasOther"
10370,"patternfly/angular-patternfly",30,313,24697,"angular-patternfly","4.1.0",1,"2017-06-29 19:56:19","2016-08-17 22:19:57","Apache-2.0","README.md",27,1393,4,83,10,10,2,30,171890,47,47,298,385,843,16001,16001,4,17,41,1,1,1,1,1,0,0,1,TRUE
10371,"patternfly/angular-patternfly",30,976,24697,"angular-patternfly","4.1.0",1,"2017-06-29 19:56:19","2016-08-17 22:19:57","Apache-2.0","README.md",27,1393,4,83,10,10,2,30,171890,47,47,298,385,843,16001,16001,4,17,41,1,1,1,1,1,0,0,1,TRUE
10372,"patternfly/angular-patternfly",30,813,24697,"angular-patternfly","4.1.0",1,"2017-06-29 19:56:19","2016-08-17 22:19:57","Apache-2.0","README.md",27,1393,4,83,10,10,2,30,171890,47,47,298,385,843,16001,16001,4,17,41,1,1,1,1,1,0,0,1,TRUE
10373,"patternfly/angular-patternfly",30,4,24697,"angular-patternfly","4.1.0",1,"2017-06-29 19:56:19","2016-08-17 22:19:57","Apache-2.0","README.md",27,1393,4,83,10,10,2,30,171890,47,47,298,385,843,16001,16001,4,17,41,1,1,1,1,1,0,0,1,TRUE
10374,"patternfly/angular-patternfly",30,4,24697,"angular-patternfly","4.1.0",1,"2017-06-29 19:56:19","2016-08-17 22:19:57","Apache-2.0","README.md",27,1393,4,83,10,10,2,30,171890,47,47,298,385,843,16001,16001,4,17,41,1,1,1,1,1,0,0,1,TRUE
10375,"patternfly/angular-patternfly",30,137,24697,"angular-patternfly","4.1.0",1,"2017-06-29 19:56:19","2016-08-17 22:19:57","Apache-2.0","README.md",27,1393,4,83,10,10,2,30,171890,47,47,298,385,843,16001,16001,4,17,41,1,1,1,1,1,0,0,1,TRUE
10376,"patternfly/angular-patternfly",30,137,24697,"angular-patternfly","4.1.0",1,"2017-06-29 19:56:19","2016-08-17 22:19:57","Apache-2.0","README.md",27,1393,4,83,10,10,2,30,171890,47,47,298,385,843,16001,16001,4,17,41,1,1,1,1,1,0,0,1,TRUE
10377,"patternfly/angular-patternfly",30,0,24697,"angular-patternfly","4.1.0",1,"2017-06-29 19:56:19","2016-08-17 22:19:57","Apache-2.0","README.md",27,1393,4,83,10,10,2,30,171890,47,47,298,385,843,16001,16001,4,17,41,1,1,1,1,1,0,0,1,TRUE
10378,"patternfly/angular-patternfly",30,2,24697,"angular-patternfly","4.1.0",1,"2017-06-29 19:56:19","2016-08-17 22:19:57","Apache-2.0","README.md",27,1393,4,83,10,10,2,30,171890,47,47,298,385,843,16001,16001,4,17,41,1,1,1,1,1,0,0,1,TRUE
10379,"patternfly/angular-patternfly",30,45,24697,"angular-patternfly","4.1.0",1,"2017-06-29 19:56:19","2016-08-17 22:19:57","Apache-2.0","README.md",27,1393,4,83,10,10,2,30,171890,47,47,298,385,843,16001,16001,4,17,41,1,1,1,1,1,0,0,1,TRUE
10380,"patternfly/angular-patternfly",30,50,24697,"angular-patternfly","4.1.0",1,"2017-06-29 19:56:19","2016-08-17 22:19:57","Apache-2.0","README.md",27,1393,4,83,10,10,2,30,171890,47,47,298,385,843,16001,16001,4,17,41,1,1,1,1,1,0,0,1,TRUE
10381,"patternfly/angular-patternfly",30,68,24697,"angular-patternfly","4.1.0",1,"2017-06-29 19:56:19","2016-08-17 22:19:57","Apache-2.0","README.md",27,1393,4,83,10,10,2,30,171890,47,47,298,385,843,16001,16001,4,17,41,1,1,1,1,1,0,0,1,TRUE
10382,"patternfly/angular-patternfly",30,0,24697,"angular-patternfly","4.1.0",1,"2017-06-29 19:56:19","2016-08-17 22:19:57","Apache-2.0","README.md",27,1393,4,83,10,10,2,30,171890,47,47,298,385,843,16001,16001,4,17,41,1,1,1,1,1,0,0,1,TRUE
10383,"patternfly/angular-patternfly",30,2,24697,"angular-patternfly","4.1.0",1,"2017-06-29 19:56:19","2016-08-17 22:19:57","Apache-2.0","README.md",27,1393,4,83,10,10,2,30,171890,47,47,298,385,843,16001,16001,4,17,41,1,1,1,1,1,0,0,1,TRUE
10384,"patternfly/angular-patternfly",30,145,24697,"angular-patternfly","4.1.0",1,"2017-06-29 19:56:19","2016-08-17 22:19:57","Apache-2.0","README.md",27,1393,4,83,10,10,2,30,171890,47,47,298,385,843,16001,16001,4,17,41,1,1,1,1,1,0,0,1,TRUE
10385,"paypal/nemo",1,476,204383,"nemo","2.4.1",2,"2017-04-25 20:39:19","2014-02-10 23:30:42",NA,"README.md",53,730,6,210,38,41,1,25,22230,43,15,95,146,287,560612,184274,5,7,39,1,1,0,1,1,0,0,1,TRUE
10386,"pelias/api",24,0,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10387,"pelias/api",24,0,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10388,"pelias/api",24,1,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10389,"pelias/api",24,5,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10390,"pelias/api",24,0,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10391,"pelias/api",24,840,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10392,"pelias/api",24,0,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10393,"pelias/api",24,1367,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10394,"pelias/api",24,1245,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10395,"pelias/api",24,0,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10396,"pelias/api",24,0,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10397,"pelias/api",24,145,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10398,"pelias/api",24,17,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10399,"pelias/api",24,0,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10400,"pelias/api",24,0,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10401,"pelias/api",24,0,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10402,"pelias/api",24,48,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10403,"pelias/api",24,0,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10404,"pelias/api",24,1,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10405,"pelias/api",24,2,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10406,"pelias/api",24,69,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10407,"pelias/api",24,91,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10408,"pelias/api",24,88,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10409,"pelias/api",24,0,241586,"pelias-api","3.27.10",6,"2017-07-10 15:10:10","2015-05-06 17:08:18","MIT","README.md",82,3095,4,58,26,26,0,20,126590,35,22,484,763,1914,21030,20284,2,32,35,1,1,0,1,0,0,0,1,TRUE
10410,"petersirka/partial.js",7,0,239100,"partial.js","1.4.0",1,"2014-01-14 06:15:10","2012-12-16 15:39:32",NA,NA,143,434,0,73,12,54,1,9,70063,26,20,12,112,2856,64296,15020,8,0,43,0,1,0,1,1,1,1,1,TRUE
10411,"petersirka/partial.js",7,5,239100,"partial.js","1.4.0",1,"2014-01-14 06:15:10","2012-12-16 15:39:32",NA,NA,143,434,0,73,12,54,1,9,70063,26,20,12,112,2856,64296,15020,8,0,43,0,1,0,1,1,1,1,1,TRUE
10412,"petersirka/partial.js",7,3,239100,"partial.js","1.4.0",1,"2014-01-14 06:15:10","2012-12-16 15:39:32",NA,NA,143,434,0,73,12,54,1,9,70063,26,20,12,112,2856,64296,15020,8,0,43,0,1,0,1,1,1,1,1,TRUE
10413,"petersirka/partial.js",7,25,239100,"partial.js","1.4.0",1,"2014-01-14 06:15:10","2012-12-16 15:39:32",NA,NA,143,434,0,73,12,54,1,9,70063,26,20,12,112,2856,64296,15020,8,0,43,0,1,0,1,1,1,1,1,TRUE
10414,"petersirka/partial.js",7,22,239100,"partial.js","1.4.0",1,"2014-01-14 06:15:10","2012-12-16 15:39:32",NA,NA,143,434,0,73,12,54,1,9,70063,26,20,12,112,2856,64296,15020,8,0,43,0,1,0,1,1,1,1,1,TRUE
10415,"petersirka/partial.js",7,285,239100,"partial.js","1.4.0",1,"2014-01-14 06:15:10","2012-12-16 15:39:32",NA,NA,143,434,0,73,12,54,1,9,70063,26,20,12,112,2856,64296,15020,8,0,43,0,1,0,1,1,1,1,1,TRUE
10416,"petersirka/partial.js",7,0,239100,"partial.js","1.4.0",1,"2014-01-14 06:15:10","2012-12-16 15:39:32",NA,NA,143,434,0,73,12,54,1,9,70063,26,20,12,112,2856,64296,15020,8,0,43,0,1,0,1,1,1,1,1,TRUE
10417,"philschatz/octokat.js",5,1071,232890,"octokat","0.9.0",1,"2017-06-04 04:18:10","2014-06-29 01:11:22","MIT","README.md",39,9218,0,223,35,36,43,32,416064,41,22,68,135,433,133444,101213,6,3,39,1,1,1,1,1,1,1,1,TRUE
10418,"philschatz/octokat.js",5,1181,232890,"octokat","0.9.0",1,"2017-06-04 04:18:10","2014-06-29 01:11:22","MIT","README.md",39,9218,0,223,35,36,43,32,416064,41,22,68,135,433,133444,101213,6,3,39,1,1,1,1,1,1,1,1,TRUE
10419,"philschatz/octokat.js",5,1019,232890,"octokat","0.9.0",1,"2017-06-04 04:18:10","2014-06-29 01:11:22","MIT","README.md",39,9218,0,223,35,36,43,32,416064,41,22,68,135,433,133444,101213,6,3,39,1,1,1,1,1,1,1,1,TRUE
10420,"philschatz/octokat.js",5,0,232890,"octokat","0.9.0",1,"2017-06-04 04:18:10","2014-06-29 01:11:22","MIT","README.md",39,9218,0,223,35,36,43,32,416064,41,22,68,135,433,133444,101213,6,3,39,1,1,1,1,1,1,1,1,TRUE
10421,"philschatz/octokat.js",5,15,232890,"octokat","0.9.0",1,"2017-06-04 04:18:10","2014-06-29 01:11:22","MIT","README.md",39,9218,0,223,35,36,43,32,416064,41,22,68,135,433,133444,101213,6,3,39,1,1,1,1,1,1,1,1,TRUE
10422,"postlight/lux",3,264,183449,"lux-framework","1.2.1",1,"2017-07-11 14:48:05","2016-04-08 00:36:20","MIT","README.md",38,310,7,274,15,15,0,19,272725,22,4,483,606,486,8683,6640,7,17,16,1,1,1,1,1,1,0,1,TRUE
10423,"postlight/lux",3,0,183449,"lux-framework","1.2.1",1,"2017-07-11 14:48:05","2016-04-08 00:36:20","MIT","README.md",38,310,7,274,15,15,0,19,272725,22,4,483,606,486,8683,6640,7,17,16,1,1,1,1,1,1,0,1,TRUE
10424,"postlight/lux",3,26,183449,"lux-framework","1.2.1",1,"2017-07-11 14:48:05","2016-04-08 00:36:20","MIT","README.md",38,310,7,274,15,15,0,19,272725,22,4,483,606,486,8683,6640,7,17,16,1,1,1,1,1,1,0,1,TRUE
10425,"prebid/Prebid.js",74,283,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10426,"prebid/Prebid.js",74,310,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10427,"prebid/Prebid.js",74,1102,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10428,"prebid/Prebid.js",74,1134,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10429,"prebid/Prebid.js",74,16,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10430,"prebid/Prebid.js",74,340,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10431,"prebid/Prebid.js",74,263,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10432,"prebid/Prebid.js",74,6,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10433,"prebid/Prebid.js",74,1128,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10434,"prebid/Prebid.js",74,8,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10435,"prebid/Prebid.js",74,8,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10436,"prebid/Prebid.js",74,160,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10437,"prebid/Prebid.js",74,166,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10438,"prebid/Prebid.js",74,49,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10439,"prebid/Prebid.js",74,3,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10440,"prebid/Prebid.js",74,325,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10441,"prebid/Prebid.js",74,931,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10442,"prebid/Prebid.js",74,2,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10443,"prebid/Prebid.js",74,2,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10444,"prebid/Prebid.js",74,1177,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10445,"prebid/Prebid.js",74,146,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10446,"prebid/Prebid.js",74,2,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10447,"prebid/Prebid.js",74,72,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10448,"prebid/Prebid.js",74,510,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10449,"prebid/Prebid.js",74,28,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10450,"prebid/Prebid.js",74,26,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10451,"prebid/Prebid.js",74,865,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10452,"prebid/Prebid.js",74,651,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10453,"prebid/Prebid.js",74,147,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10454,"prebid/Prebid.js",74,73,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10455,"prebid/Prebid.js",74,1342,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10456,"prebid/Prebid.js",74,676,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10457,"prebid/Prebid.js",74,106,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10458,"prebid/Prebid.js",74,106,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10459,"prebid/Prebid.js",74,67,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10460,"prebid/Prebid.js",74,1629,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10461,"prebid/Prebid.js",74,263,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10462,"prebid/Prebid.js",74,671,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10463,"prebid/Prebid.js",74,0,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10464,"prebid/Prebid.js",74,0,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10465,"prebid/Prebid.js",74,1,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10466,"prebid/Prebid.js",74,1,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10467,"prebid/Prebid.js",74,642,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10468,"prebid/Prebid.js",74,719,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10469,"prebid/Prebid.js",74,26,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
10470,"prebid/Prebid.js",74,1708,249348,"prebid.js","0.25.0",5,"2017-06-15 19:41:34","2016-01-11 18:08:02","Apache-2.0","README.md",28,504,6,363,17,18,0,149,393219,274,61,515,958,1025,7321,6412,5,2,25,1,1,1,1,1,0,0,1,TRUE
